unix_time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,rot_x,rot_y,rot_z,mag_x,mag_y,mag_z,lat,lng,bearing,speed,alt,err_lat,err_lng,pressure,station,run,walk,auto,cycling,unknown,
46679593.3497917,,,,,-0.0430982022,0.0168791150,-0.0824631853,,,,,,,,,,,,,,,,,,,,
46679647.0492917,0.1111450195,-0.7186279297,-0.7808227539,,,,,,,,,,,,,,,,,,,,,,,,
46679690.73375,,,,,0.0293546931,0.1417744459,-0.0391135806,,,,,,,,,,,,,,,,,,,,
46679.7004217917,,,,,,,,,,,-86.9461364746,-116.2084655762,214.0038757324,,,,,,,,,,,,,,
46679747.7476667,0.0669555664,-0.7008819580,-0.6781616211,,,,,,,,,,,,,,,,,,,,,,,,
46679788.11425,,,,,-0.1332275630,-0.0961166795,-0.0382408627,,,,,,,,,,,,,,,,,,,,
46679.8014763333,,,,,,,,,,,-84.5916900635,-116.5448150635,214.0038757324,,,,,,,,,,,,,,
46679848.6319583,0.0763702393,-0.6622161865,-0.6319427490,,,,,,,,,,,,,,,,,,,,,,,,
46679885.49825,,,,,-0.1144610658,-0.0100728742,0.0869657917,,,,,,,,,,,,,,,,,,,,
46679.902518125,,,,,,,,,,,-84.7598724365,-115.7039489746,215.8022308350,,,,,,,,,,,,,,
46679949.4034167,0.0345916748,-0.7904663086,-0.8887939453,,,,,,,,,,,,,,,,,,,,,,,,
46679982.87875,,,,,-0.0573282709,-0.0288649378,-0.0268497238,,,,,,,,,,,,,,,,,,,,
46680.0035604167,,,,,,,,,,,-86.1052551270,-113.6858520508,215.1482849121,,,,,,,,,,,,,,
46680050.070375,0.0665435791,-0.5970001221,-0.6146087646,,,,,,,,,,,,,,,,,,,,,,,,
46680080.2626667,,,,,-0.0246187937,0.0534893242,0.0427216313,,,,,,,,,,,,,,,,,,,,
46680.1044202083,,,,,,,,,,,-85.6007385254,-113.5176849365,215.3117675781,,,,,,,,,,,,,,
46680150.9652917,0.1938629150,-0.6163024902,-0.6380615234,,,,,,,,,,,,,,,,,,,,,,,,
46680177.6433333,,,,,-0.8653220246,0.0107431918,0.4780009304,,,,,,,,,,,,,,,,,,,,
46680.2054577917,,,,,,,,,,,-85.4325714111,-109.6496734619,217.1101226807,,,,,,,,,,,,,,
46680251.7197917,-0.0592803955,-0.6412048340,-0.7781372070,,,,,,,,,,,,,,,,,,,,,,,,
46680275.027375,,,,,-1.3625094327,0.9843914243,-0.1000152811,,,,,,,,,,,,,,,,,,,,
46680.3064869167,,,,,,,,,,,-78.5374145508,-104.0999145508,223.4860992432,,,,,,,,,,,,,,
1451523074999.97,,,,,,,,,,,,,,52.4968228979264,13.3615661061814,14.3559303283691,11.7200002670288,38.9775390625,10.0,3.0,,,,,,,
46680352.4029167,0.1534118652,-0.3109741211,-0.8990173340,,,,,,,,,,,,,,,,,,,,,,,,
46680372.40775,,,,,-1.2123348441,1.2509975515,-0.6763771368,,,,,,,,,,,,,,,,,,,,
46680.4075342083,,,,,,,,,,,-76.5193328857,-97.3729400635,228.0637207031,,,,,,,,,,,,,,
46680453.173,0.1370697021,-0.4813079834,-0.3992614746,,,,,,,,,,,,,,,,,,,,,,,,
46680469.792,,,,,0.3320945900,0.4742195079,0.3173201713,,,,,,,,,,,,,,,,,,,,
46680.508584375,,,,,,,,,,,-76.3511505127,-98.2138214111,231.8239135742,,,,,,,,,,,,,,
46680553.9435833,0.2635650635,-0.3471069336,-0.8943481445,,,,,,,,,,,,,,,,,,,,,,,,
46680567.1725417,,,,,-0.4340198902,0.0740867447,0.1456717158,,,,,,,,,,,,,,,,,,,,
46680.6096254583,,,,,,,,,,,-77.3601989746,-94.5139770508,236.7285003662,,,,,,,,,,,,,,
46680654.8514583,-0.2296447754,-0.4814910889,-1.6618652344,,,,,,,,,,,,,,,,,,,,,,,,
46680664.556625,,,,,-0.2257495077,-1.6302037275,0.3468905804,,,,,,,,,,,,,,,,,,,,
46680.710665125,,,,,,,,,,,-77.1920166016,-97.3729400635,233.6222534180,,,,,,,,,,,,,,
46680755.6402083,-0.2281341553,-0.6670074463,-0.4625244141,,,,,,,,,,,,,,,,,,,,,,,,
46680761.93725,,,,,-0.2493752087,-1.2508548061,0.1604748968,,,,,,,,,,,,,,,,,,,,
46680.811705875,,,,,,,,,,,-77.8647155762,-91.6550140381,236.5650177002,,,,,,,,,,,,,,
46680859.3212917,,,,,-0.1660640729,0.1004919869,-0.0994070151,,,,,,,,,,,,,,,,,,,,
46680856.415375,0.3687896729,-0.2012329102,-1.2758331299,,,,,,,,,,,,,,,,,,,,,,,,
46680.912757625,,,,,,,,,,,-77.0238494873,-92.4958801270,237.7094268799,,,,,,,,,,,,,,
46680957.2059583,-0.0759582520,-0.5292053223,-0.6496429443,,,,,,,,,,,,,,,,,,,,,,,,
46680956.7019167,,,,,0.1854955615,0.7509879916,0.7095425471,,,,,,,,,,,,,,,,,,,,
46681.0137995833,,,,,,,,,,,-75.3421020508,-92.1595458984,239.9982299805,,,,,,,,,,,,,,
46681054.086,,,,,-0.2804308628,-0.1752192218,-0.1082993099,,,,,,,,,,,,,,,,,,,,
46681057.9779583,0.0899200439,-0.3408355713,-1.0933685303,,,,,,,,,,,,,,,,,,,,,,,,
46681.1148404167,,,,,,,,,,,-76.5193328857,-93.6731109619,240.8156738281,,,,,,,,,,,,,,
46681151.4666667,,,,,-0.3048565774,0.1190853787,-0.2226551808,,,,,,,,,,,,,,,,,,,,
46681158.766375,0.0858764648,-0.3536529541,-1.0232391357,,,,,,,,,,,,,,,,,,,,,,,,
46681.2158805417,,,,,,,,,,,-74.6694030762,-92.1595458984,239.6712646484,,,,,,,,,,,,,,
46681248.8507083,,,,,0.3292846888,0.0970775481,0.1635140962,,,,,,,,,,,,,,,,,,,,
46681259.5410833,0.0029144287,-0.3190917969,-0.8627166748,,,,,,,,,,,,,,,,,,,,,,,,
1451523075999.97,,,,,,,,,,,,,,52.4969031054114,13.3616106867286,14.3559303283691,10.9399995803833,39.3118896484375,10.0,3.0,,,,,,,
46681.3169141667,,,,,,,,,,,-78.0328979492,-93.1685791016,240.3252105713,,,,,,,,,,,,,,
46681346.231375,,,,,-0.1331591198,-0.0374967755,0.0173347819,,,,,,,,,,,,,,,,,,,,
46681360.3351667,-0.1332397461,-0.4288024902,-0.9100799561,,,,,,,,,,,,,,,,,,,,,,,,
46681.4179549167,,,,,,,,,,,-77.8647155762,-91.9913635254,240.8156738281,,,,,,,,,,,,,,
46681443.6154167,,,,,-1.3102004215,0.2586374166,-1.1312780742,,,,,,,,,,,,,,,,,,,,
46681461.0858333,0.2967376709,-0.2793273926,-1.2161102295,,,,,,,,,,,,,,,,,,,,,,,,
46681.5189988333,,,,,,,,,,,-77.6965484619,-88.1233520508,242.2870483398,,,,,,,,,,,,,,
46681540.996125,,,,,0.1977453036,-0.0487646101,-0.0945901556,,,,,,,,,,,,,,,,,,,,
46681561.8534167,0.2099609375,-0.2156982422,-0.9034271240,,,,,,,,,,,,,,,,,,,,,,,,
46681.6200440833,,,,,,,,,,,-77.1920166016,-89.9732666016,241.4696197510,,,,,,,,,,,,,,
46681638.3801667,,,,,0.0927573681,-0.1984920539,0.3787292039,,,,,,,,,,,,,,,,,,,,
46681662.6335833,-0.0913238525,-0.3647003174,-0.9884490967,,,,,,,,,,,,,,,,,,,,,,,,
46681.7210882083,,,,,,,,,,,-77.8647155762,-92.3277130127,240.8156738281,,,,,,,,,,,,,,
46681735.760875,,,,,0.0301437877,0.0261170882,0.2988460891,,,,,,,,,,,,,,,,,,,,
46681763.4124583,0.0105743408,-0.3647155762,-0.9573059082,,,,,,,,,,,,,,,,,,,,,,,,
46681.8221867083,,,,,,,,,,,-77.3601989746,-91.4868469238,242.9409942627,,,,,,,,,,,,,,
46681833.1449583,,,,,0.0617421941,-0.0062997076,0.2371813930,,,,,,,,,,,,,,,,,,,,
46681864.2102917,0.0465850830,-0.2758178711,-0.9136657715,,,,,,,,,,,,,,,,,,,,,,,,
46681.9233340833,,,,,,,,,,,-75.1739349365,-93.6731109619,241.4696197510,,,,,,,,,,,,,,
46681930.5255833,,,,,-0.1521373383,-0.0783829562,0.0694334033,,,,,,,,,,,,,,,,,,,,
46681965.0062083,-0.1690216064,-0.3116149902,-1.1274566650,,,,,,,,,,,,,,,,,,,,,,,,
46682.024382875,,,,,,,,,,,-77.8647155762,-93.3367614746,239.8347473145,,,,,,,,,,,,,,
46682027.9097083,,,,,0.7180878321,-0.1844023339,-0.1840843524,,,,,,,,,,,,,,,,,,,,
46682065.7872083,0.0657653809,-0.4138488770,-0.7113494873,,,,,,,,,,,,,,,,,,,,,,,,
46682.12544025,,,,,,,,,,,-76.8556823730,-93.3367614746,239.8347473145,,,,,,,,,,,,,,
46682125.290375,,,,,-0.6411693482,0.1279600967,-0.0657867368,,,,,,,,,,,,,,,,,,,,
46682166.5664167,0.0353393555,-0.3493194580,-1.0954589844,,,,,,,,,,,,,,,,,,,,,,,,
46682222.6744583,,,,,0.3129374071,0.0857710976,-0.1117710067,,,,,,,,,,,,,,,,,,,,
46682.2258728333,,,,,,,,,,,-77.1920166016,-92.6640625000,240.1617126465,,,,,,,,,,,,,,
46682267.2555833,0.0276641846,-0.3213043213,-0.9129791260,,,,,,,,,,,,,,,,,,,,,,,,
1451523076999.97,,,,,,,,,,,,,,52.4969813105883,13.3616548768441,14.3559303283691,10.1800003051758,39.5248413085938,10.0,3.0,,,,,,,
46682.3269132917,,,,,,,,,,,-77.1920166016,-91.9913635254,241.1426391602,,,,,,,,,,,,,,
46682320.0551667,,,,,0.0500969896,-0.0677284476,0.0894872726,,,,,,,,,,,,,,,,,,,,
46682368.16425,-0.0962219238,-0.3412170410,-0.9202880859,,,,,,,,,,,,,,,,,,,,,,,,
46682417.43925,,,,,0.0962082923,0.1533892904,-0.1707022343,,,,,,,,,,,,,,,,,,,,
46682.4279534583,,,,,,,,,,,-77.1920166016,-92.6640625000,240.4886932373,,,,,,,,,,,,,,
46682468.960625,0.0006866455,-0.4116058350,-1.0175476074,,,,,,,,,,,,,,,,,,,,,,,,
46682514.8199583,,,,,-0.2474819675,0.2779061861,-0.3044781422,,,,,,,,,,,,,,,,,,,,
46682.5289979583,,,,,,,,,,,-77.6965484619,-90.8141479492,240.9791564941,,,,,,,,,,,,,,
46682569.7665417,0.1231231689,-0.3303680420,-0.9108276367,,,,,,,,,,,,,,,,,,,,,,,,
46682612.2040417,,,,,0.0383007838,0.2988719218,-0.2222855341,,,,,,,,,,,,,,,,,,,,
46682.6300384583,,,,,,,,,,,-77.5283660889,-90.6459655762,241.1426391602,,,,,,,,,,,,,,
46682670.5779167,0.1480712891,-0.2853851318,-0.9409179688,,,,,,,,,,,,,,,,,,,,,,,,
46682709.5846667,,,,,0.1349397093,0.1287806166,0.0961571596,,,,,,,,,,,,,,,,,,,,
46682.7311466667,,,,,,,,,,,-76.0148010254,-91.4868469238,240.9791564941,,,,,,,,,,,,,,
46682771.3813333,-0.0254211426,-0.3843688965,-1.0023345947,,,,,,,,,,,,,,,,,,,,,,,,
46682806.9688333,,,,,-0.0425221605,0.0484599445,-0.0387220959,,,,,,,,,,,,,,,,,,,,
46682.832189,,,,,,,,,,,-77.6965484619,-91.8231964111,240.3252105713,,,,,,,,,,,,,,
46682872.0752917,0.1085205078,-0.3458709717,-0.7873382568,,,,,,,,,,,,,,,,,,,,,,,,
46682904.3494583,,,,,-0.0833468221,0.2096222031,-0.2913221264,,,,,,,,,,,,,,,,,,,,
46682.9332300833,,,,,,,,,,,-76.8556823730,-91.6550140381,241.1426391602,,,,,,,,,,,,,,
46682972.8789583,0.1870117188,-0.3000488281,-1.1387023926,,,,,,,,,,,,,,,,,,,,,,,,
46683001.7335833,,,,,-0.0299621602,0.2141237443,-0.0469928090,,,,,,,,,,,,,,,,,,,,
46683.0343121667,,,,,,,,,,,-76.8556823730,-91.3186645508,239.8347473145,,,,,,,,,,,,,,
46683073.78675,0.0744171143,-0.3379974365,-0.7736511230,,,,,,,,,,,,,,,,,,,,,,,,
46683099.1141667,,,,,0.0247700613,-0.0058517639,0.1026704527,,,,,,,,,,,,,,,,,,,,
46683.1353635,,,,,,,,,,,-76.5193328857,-91.6550140381,240.8156738281,,,,,,,,,,,,,,
46683174.5739167,0.1450653076,-0.3122100830,-1.0641632080,,,,,,,,,,,,,,,,,,,,,,,,
46683196.4982917,,,,,0.1014440670,0.1626685425,-0.1730932203,,,,,,,,,,,,,,,,,,,,
46683.2361055,,,,,,,,,,,-77.0238494873,-92.8322296143,241.6331024170,,,,,,,,,,,,,,
46683275.2807917,0.1849517822,-0.2936706543,-0.9908905029,,,,,,,,,,,,,,,,,,,,,,,,
1451523077999.97,,,,,,,,,,,,,,52.4970540982389,13.3616849726241,14.1048889160156,9.11999988555908,39.7455444335938,10.0,3.0,,,,,,,
46683293.879,,,,,0.0622713642,0.0107525129,0.1000874527,,,,,,,,,,,,,,,,,,,,
46683.337151625,,,,,,,,,,,-77.0238494873,-90.8141479492,241.9600677490,,,,,,,,,,,,,,
46683376.08,0.0388183594,-0.3567962646,-0.8606567383,,,,,,,,,,,,,,,,,,,,,,,,
46683391.2630417,,,,,-0.2301730183,0.0825452106,-0.1569395504,,,,,,,,,,,,,,,,,,,,
46683.4381984167,,,,,,,,,,,-77.6965484619,-90.8141479492,240.9791564941,,,,,,,,,,,,,,
46683476.9917083,0.2194824219,-0.2582550049,-1.0558929443,,,,,,,,,,,,,,,,,,,,,,,,
46683488.6435,,,,,-0.0197795637,0.0979707723,-0.2054820529,,,,,,,,,,,,,,,,,,,,
46683.539244125,,,,,,,,,,,-78.2010650635,-89.3005676270,243.1044769287,,,,,,,,,,,,,,
46683586.02775,,,,,-0.3087847400,-0.0125847677,0.0373207406,,,,,,,,,,,,,,,,,,,,
46683577.7540833,0.1723022461,-0.2756500244,-0.9915924072,,,,,,,,,,,,,,,,,,,,,,,,
46683.6402984583,,,,,,,,,,,-78.8737640381,-91.6550140381,243.7584228516,,,,,,,,,,,,,,
46683678.473375,0.0562591553,-0.3189392090,-0.9026641846,,,,,,,,,,,,,,,,,,,,,,,,
46683683.40825,,,,,0.1118815279,0.0141552338,0.0761506945,,,,,,,,,,,,,,,,,,,,
46683.7413349583,,,,,,,,,,,-77.6965484619,-90.1414489746,243.9219055176,,,,,,,,,,,,,,
46683780.7924583,,,,,0.2856096458,0.0922345896,-0.0655089691,,,,,,,,,,,,,,,,,,,,
46683779.2810417,0.2012786865,-0.2788085938,-0.9357604980,,,,,,,,,,,,,,,,,,,,,,,,
46683.8423770833,,,,,,,,,,,-77.8647155762,-89.6369171143,241.7965850830,,,,,,,,,,,,,,
46683878.173125,,,,,-0.2451341246,0.1229083464,-0.1367376093,,,,,,,,,,,,,,,,,,,,
46683880.1124583,0.2147216797,-0.3104705811,-0.9405975342,,,,,,,,,,,,,,,,,,,,,,,,
46683.9435495,,,,,,,,,,,-78.3692474365,-89.8050994873,243.9219055176,,,,,,,,,,,,,,
46683975.557125,,,,,0.5294697142,0.1190022880,0.0393958757,,,,,,,,,,,,,,,,,,,,
46683980.9713333,0.2165679932,-0.2225036621,-0.8728485107,,,,,,,,,,,,,,,,,,,,,,,,
46684.0445900833,,,,,,,,,,,-78.8737640381,-90.3096160889,241.7965850830,,,,,,,,,,,,,,
46684072.93775,,,,,-0.6438178619,-0.0628977397,-0.0126758478,,,,,,,,,,,,,,,,,,,,
46684081.7840417,0.1776885986,-0.3194580078,-1.1105957031,,,,,,,,,,,,,,,,,,,,,,,,
46684.145649375,,,,,,,,,,,-77.1920166016,-90.3096160889,243.4314575195,,,,,,,,,,,,,,
46684170.3218333,,,,,0.6331500376,0.0947203842,0.0742127122,,,,,,,,,,,,,,,,,,,,
46684182.5938333,0.1041564941,-0.2622222900,-0.7794036865,,,,,,,,,,,,,,,,,,,,,,,,
46684.2466885,,,,,,,,,,,-75.6784515381,-90.4777984619,242.2870483398,,,,,,,,,,,,,,
46684267.7024167,,,,,-0.8030895425,0.0916404384,-0.4075699069,,,,,,,,,,,,,,,,,,,,
46684283.2870833,0.3218994141,-0.2796325684,-1.2613372803,,,,,,,,,,,,,,,,,,,,,,,,
1451523078999.97,,,,,,,,,,,,,,52.497115747564,13.36171041743,14.1048889160156,8.35999965667725,40.8812866210938,10.0,4.0,,,,,,,
46684.3477515417,,,,,,,,,,,-76.8556823730,-89.6369171143,241.7965850830,,,,,,,,,,,,,,
46684365.0865,,,,,0.7815373788,0.0635568720,0.3203132980,,,,,,,,,,,,,,,,,,,,
46684384.1997917,0.1820220947,-0.2679290771,-0.6627197266,,,,,,,,,,,,,,,,,,,,,,,,
46684.4487990833,,,,,,,,,,,-76.6875000000,-91.1504974365,241.3061218262,,,,,,,,,,,,,,
46684462.467,,,,,-0.3223572741,-0.0655782113,0.1319290057,,,,,,,,,,,,,,,,,,,,
46684485.0074167,0.1029815674,-0.3902130127,-1.1201171875,,,,,,,,,,,,,,,,,,,,,,,,
46684.5498395833,,,,,,,,,,,-77.3601989746,-90.8141479492,241.3061218262,,,,,,,,,,,,,,
46684559.8510833,,,,,0.0043678505,-0.0427309523,0.0531375206,,,,,,,,,,,,,,,,,,,,
46684585.8227917,0.1096801758,-0.3501892090,-0.9545898438,,,,,,,,,,,,,,,,,,,,,,,,
46684.6508798333,,,,,,,,,,,-76.6875000000,-91.8231964111,240.9791564941,,,,,,,,,,,,,,
46684657.2315833,,,,,0.0990016819,0.2132156063,-0.1399621648,,,,,,,,,,,,,,,,,,,,
46684686.6259167,0.2505340576,-0.3748016357,-0.9274749756,,,,,,,,,,,,,,,,,,,,,,,,
46684.7519197083,,,,,,,,,,,-78.0328979492,-91.4868469238,242.6140136719,,,,,,,,,,,,,,
46684754.615625,,,,,0.2112286219,0.0129030155,0.2599223919,,,,,,,,,,,,,,,,,,,,
46684787.4475417,0.0874328613,-0.3746795654,-0.8076934814,,,,,,,,,,,,,,,,,,,,,,,,
46684.852978625,,,,,,,,,,,-76.8556823730,-92.6640625000,241.4696197510,,,,,,,,,,,,,,
46684851.99625,,,,,-0.2067747513,0.0697050457,-0.0625366150,,,,,,,,,,,,,,,,,,,,
46684888.165875,0.1809082031,-0.3836822510,-1.0245208740,,,,,,,,,,,,,,,,,,,,,,,,
46684949.3800417,,,,,0.2056740668,0.0359638600,0.1346872416,,,,,,,,,,,,,,,,,,,,
46684.9540199167,,,,,,,,,,,-75.0057525635,-91.8231964111,240.6521759033,,,,,,,,,,,,,,
46684988.977875,0.1423187256,-0.4327697754,-0.9315795898,,,,,,,,,,,,,,,,,,,,,,,,
46685.0550597917,,,,,,,,,,,-77.1920166016,-91.6550140381,238.8538208008,,,,,,,,,,,,,,
46685046.7607917,,,,,0.1275353225,0.1881488689,0.0264989855,,,,,,,,,,,,,,,,,,,,
46685089.7943333,0.2003021240,-0.4450531006,-0.8541412354,,,,,,,,,,,,,,,,,,,,,,,,
46685144.1448333,,,,,-0.2657754873,0.2280464841,-0.0857420692,,,,,,,,,,,,,,,,,,,,
46685.156115625,,,,,,,,,,,-75.3421020508,-91.8231964111,241.9600677490,,,,,,,,,,,,,,
46685190.7205,0.2604370117,-0.3656158447,-0.8823394775,,,,,,,,,,,,,,,,,,,,,,,,
46685241.5252917,,,,,0.0854589752,0.2373893859,0.0775981226,,,,,,,,,,,,,,,,,,,,
46685.2571730833,,,,,,,,,,,-74.3330535889,-92.4958801270,240.6521759033,,,,,,,,,,,,,,
46685291.4409583,0.2839202881,-0.3883666992,-0.9110565186,,,,,,,,,,,,,,,,,,,,,,,,
1451523079999.97,,,,,,,,,,,,,,52.4971623589719,13.3617296555349,14.1048889160156,7.3899998664856,39.7678833007812,10.0,3.0,,,,,,,
46685338.9091667,,,,,-0.0049412291,0.0627872185,0.2151621108,,,,,,,,,,,,,,,,,,,,
46685.3582042083,,,,,,,,,,,-74.3330535889,-92.8322296143,242.6140136719,,,,,,,,,,,,,,
46685392.3857917,0.1432037354,-0.4238128662,-0.9168548584,,,,,,,,,,,,,,,,,,,,,,,,
46685436.289875,,,,,-0.0738172328,0.0607099528,0.0572057655,,,,,,,,,,,,,,,,,,,,
46685.4592522917,,,,,,,,,,,-75.0057525635,-91.8231964111,240.9791564941,,,,,,,,,,,,,,
46685493.2250417,0.2380218506,-0.3892974854,-0.8984069824,,,,,,,,,,,,,,,,,,,,,,,,
46685533.6737917,,,,,-0.0030450584,0.1291726339,0.0946295704,,,,,,,,,,,,,,,,,,,,
46685.5602925417,,,,,,,,,,,-74.3330535889,-91.8231964111,242.2870483398,,,,,,,,,,,,,,
46685594.042875,0.1847381592,-0.4109191895,-0.9128875732,,,,,,,,,,,,,,,,,,,,,,,,
46685631.0543333,,,,,-0.0470023964,0.0795464912,0.1539666637,,,,,,,,,,,,,,,,,,,,
46685.6613324167,,,,,,,,,,,-74.1648864746,-90.9823150635,241.4696197510,,,,,,,,,,,,,,
46685694.8977917,0.2164154053,-0.3749847412,-0.8319854736,,,,,,,,,,,,,,,,,,,,,,,,
46685728.4383333,,,,,-0.1161348625,0.2142537065,-0.0559258503,,,,,,,,,,,,,,,,,,,,
46685.7624649583,,,,,,,,,,,-75.6784515381,-90.8141479492,243.5949401855,,,,,,,,,,,,,,
46685795.692375,0.2608337402,-0.3769683838,-1.0548553467,,,,,,,,,,,,,,,,,,,,,,,,
46685825.8188333,,,,,0.2896075833,0.0516698525,0.3091051182,,,,,,,,,,,,,,,,,,,,
46685.8635055,,,,,,,,,,,-74.6694030762,-93.1685791016,241.9600677490,,,,,,,,,,,,,,
46685896.50975,0.1199035645,-0.4156494141,-0.7617340088,,,,,,,,,,,,,,,,,,,,,,,,
46685923.2028333,,,,,-0.0192394747,0.1214215036,0.0876326472,,,,,,,,,,,,,,,,,,,,
46685.9645465,,,,,,,,,,,-73.1558380127,-91.6550140381,242.7775115967,,,,,,,,,,,,,,
46685997.3216667,0.2406311035,-0.3288421631,-1.0501861572,,,,,,,,,,,,,,,,,,,,,,,,
46686020.5832917,,,,,0.1874649691,0.2402107387,0.1171657722,,,,,,,,,,,,,,,,,,,,
46686.065589875,,,,,,,,,,,-72.3149719238,-92.4958801270,242.9409942627,,,,,,,,,,,,,,
46686098.1308333,0.1324005127,-0.4571533203,-0.9490509033,,,,,,,,,,,,,,,,,,,,,,,,
46686117.9672917,,,,,-0.3260678565,0.0006471481,0.0858890757,,,,,,,,,,,,,,,,,,,,
46686.1666544167,,,,,,,,,,,-73.1558380127,-90.6459655762,241.4696197510,,,,,,,,,,,,,,
46686198.93075,0.1991424561,-0.3681488037,-0.7449340820,,,,,,,,,,,,,,,,,,,,,,,,
46686215.34775,,,,,-0.0363912973,0.1387680033,-0.0008961537,,,,,,,,,,,,,,,,,,,,
46686.2676964583,,,,,,,,,,,-72.6513214111,-91.1504974365,241.9600677490,,,,,,,,,,,,,,
46686299.64575,0.1433410645,-0.4112396240,-1.0989685059,,,,,,,,,,,,,,,,,,,,,,,,
1451523080999.97,,,,,,,,,,,,,,52.4971862358938,13.361739510492,14.1048889160156,5.76000022888184,39.6552124023438,10.0,3.0,,,,,,,
46686312.7315417,,,,,-0.2452310637,-0.0233055890,0.1953031849,,,,,,,,,,,,,,,,,,,,
46686.3687397917,,,,,,,,,,,-73.4921875000,-91.9913635254,241.4696197510,,,,,,,,,,,,,,
46686400.5780417,0.0872039795,-0.3778839111,-0.6513671875,,,,,,,,,,,,,,,,,,,,,,,,
46686410.1121667,,,,,0.2198367575,0.0364360385,0.2055148097,,,,,,,,,,,,,,,,,,,,
46686.4697964167,,,,,,,,,,,-73.9967041016,-92.4958801270,241.3061218262,,,,,,,,,,,,,,
46686507.496125,,,,,-0.0834666644,0.1852111359,-0.0880486330,,,,,,,,,,,,,,,,,,,,
46686501.3015417,0.1947784424,-0.3860778809,-0.9684906006,,,,,,,,,,,,,,,,,,,,,,,,
46686.5708373333,,,,,,,,,,,-73.3240203857,-91.8231964111,239.3442840576,,,,,,,,,,,,,,
46686602.2289167,0.1699676514,-0.4144287109,-1.0939331055,,,,,,,,,,,,,,,,,,,,,,,,
46686604.876625,,,,,-0.2093729312,0.1120615576,-0.0400448880,,,,,,,,,,,,,,,,,,,,
46686.6718762083,,,,,,,,,,,-72.6513214111,-92.1595458984,241.3061218262,,,,,,,,,,,,,,
46686702.2605417,,,,,0.0749544026,0.0964192146,0.0787768377,,,,,,,,,,,,,,,,,,,,
46686703.0559583,0.1650848389,-0.3449249268,-0.8647308350,,,,,,,,,,,,,,,,,,,,,,,,
46686.7729204167,,,,,,,,,,,-73.6603698730,-91.8231964111,241.3061218262,,,,,,,,,,,,,,
46686799.6410417,,,,,0.2412813295,-0.0027971181,0.1533637240,,,,,,,,,,,,,,,,,,,,
46686803.7793333,0.0915374756,-0.3560180664,-1.0118408203,,,,,,,,,,,,,,,,,,,,,,,,
46686.873963625,,,,,,,,,,,-73.1558380127,-94.3458099365,240.8156738281,,,,,,,,,,,,,,
46686897.0249583,,,,,0.0337952479,-0.0650839286,0.1297713125,,,,,,,,,,,,,,,,,,,,
46686904.6043333,0.0272979736,-0.3604736328,-0.7933197021,,,,,,,,,,,,,,,,,,,,,,,,
46686.9741972083,,,,,,,,,,,-71.9786224365,-91.8231964111,241.3061218262,,,,,,,,,,,,,,
46686994.4054167,,,,,0.2004438847,0.0319044035,0.0177102876,,,,,,,,,,,,,,,,,,,,
46687005.4414583,0.0523376465,-0.3549041748,-0.8432617188,,,,,,,,,,,,,,,,,,,,,,,,
46687.0752441667,,,,,,,,,,,-72.4831390381,-94.0094604492,241.4696197510,,,,,,,,,,,,,,
46687091.7893333,,,,,-0.0831952882,-0.0316175811,-0.0373313932,,,,,,,,,,,,,,,,,,,,
46687106.3070417,0.0666351318,-0.3752593994,-1.0229034424,,,,,,,,,,,,,,,,,,,,,,,,
46687.1762985833,,,,,,,,,,,-74.6694030762,-95.1866760254,242.2870483398,,,,,,,,,,,,,,
46687189.1697917,,,,,-0.2297232104,0.0032764871,-0.0671561343,,,,,,,,,,,,,,,,,,,,
46687207.2184583,0.0619354248,-0.4130706787,-1.1291046143,,,,,,,,,,,,,,,,,,,,,,,,
46687.2774319583,,,,,,,,,,,-73.1558380127,-93.3367614746,241.1426391602,,,,,,,,,,,,,,
46687286.55375,,,,,0.2054162728,0.0364264511,0.0283195224,,,,,,,,,,,,,,,,,,,,
46687307.9550833,0.0283813477,-0.3641052246,-0.8049621582,,,,,,,,,,,,,,,,,,,,,,,,
1451523081999.97,,,,,,,,,,,,,,52.4972276924998,13.3617566210341,14.1048889160156,4.57999992370605,39.5587768554688,10.0,3.0,,,,,,,
46687.378474875,,,,,,,,,,,-74.3330535889,-92.8322296143,243.2679595947,,,,,,,,,,,,,,
46687383.934125,,,,,-0.0459507141,-0.0209271198,-0.0316426148,,,,,,,,,,,,,,,,,,,,
46687408.773375,0.0167694092,-0.3595733643,-1.0014038086,,,,,,,,,,,,,,,,,,,,,,,,
46687.479514875,,,,,,,,,,,-74.8375854492,-94.3458099365,240.1617126465,,,,,,,,,,,,,,
46687481.3180417,,,,,0.0931248844,-0.0248965615,-0.0265775487,,,,,,,,,,,,,,,,,,,,
46687509.6318333,0.0079193115,-0.3401947021,-0.7733612061,,,,,,,,,,,,,,,,,,,,,,,,
46687.5805764583,,,,,,,,,,,-75.1739349365,-93.0004119873,242.7775115967,,,,,,,,,,,,,,
46687578.6984583,,,,,-0.1574029404,-0.0221311350,-0.1113361125,,,,,,,,,,,,,,,,,,,,
46687610.523125,0.0104675293,-0.3666839600,-1.0209045410,,,,,,,,,,,,,,,,,,,,,,,,
46687676.082375,,,,,0.2216112217,-0.0608154140,0.0872699247,,,,,,,,,,,,,,,,,,,,
