unix_time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,rot_x,rot_y,rot_z,mag_x,mag_y,mag_z,lat,lng,bearing,speed,alt,err_lat,err_lng,pressure,station,run,walk,auto,cycling,unknown
162347.261435333,,,,,,,,,,,-68.1106109619,2.1862640381,333.6760253906,,,,,,,,,,,,,,
162347275.913958,,,,,0.8126428340,-0.5688698510,0.7275769414,,,,,,,,,,,,,,,,,,,,
162347324.616,0.1002655029,-0.5552978516,-0.4494934082,,,,,,,,,,,,,,,,,,,,,,,,
162347.362519125,,,,,,,,,,,-64.0744323730,11.6040191650,334.9839172363,,,,,,,,,,,,,,
162347373.295333,,,,,-1.8114382313,-0.2521566141,-0.3082542383,,,,,,,,,,,,,,,,,,,,
162347425.419375,0.0848999023,-0.6652679443,-1.4837951660,,,,,,,,,,,,,,,,,,,,,,,,
162347.463563833,,,,,,,,,,,-71.6422729492,10.0904541016,335.1473999023,,,,,,,,,,,,,,
162347470.6725,,,,,1.2168957738,-0.1166480536,1.0302673035,,,,,,,,,,,,,,,,,,,,
162347526.09325,0.0473022461,-0.6963806152,-0.5332489014,,,,,,,,,,,,,,,,,,,,,,,,
1451923822999.87,,,,,,,,,,,,,,52.3927402357127,13.1245616823557,17.9296875,1.58000004291534,31.9692993164062,5.0,8.0,,,,,,,
162347.564611,,,,,,,,,,,-73.8285369873,1.8499145508,335.6378784180,,,,,,,,,,,,,,
162347568.053875,,,,,1.0547627929,-0.9669053749,1.0804878638,,,,,,,,,,,,,,,,,,,,
162347626.986625,-0.5106964111,-0.6076812744,-0.3406982422,,,,,,,,,,,,,,,,,,,,,,,,
162347.665650292,,,,,,,,,,,-77.3601989746,-3.6998443604,333.8395080566,,,,,,,,,,,,,,
162347665.431083,,,,,-0.6218885946,0.5187598119,-0.4616507192,,,,,,,,,,,,,,,,,,,,
162347727.791917,0.2113494873,-0.8269195557,-0.6523895264,,,,,,,,,,,,,,,,,,,,,,,,
162347762.812333,,,,,-1.0941951539,-0.4177746076,0.0749805015,,,,,,,,,,,,,,,,,,,,
162347.766691417,,,,,,,,,,,-71.9786224365,5.3815765381,337.4362182617,,,,,,,,,,,,,,
162347828.574417,-0.1603698730,-0.7630920410,-0.7295989990,,,,,,,,,,,,,,,,,,,,,,,,
162347.867741,,,,,,,,,,,-75.5102844238,0.8408660889,336.6187744141,,,,,,,,,,,,,,
162347860.1895,,,,,0.0424318793,0.9353051043,-0.4241129310,,,,,,,,,,,,,,,,,,,,
162347929.349042,-0.0018310547,-0.7376708984,-0.9546356201,,,,,,,,,,,,,,,,,,,,,,,,
162347957.570833,,,,,0.5118172173,-0.2043773736,0.0748068634,,,,,,,,,,,,,,,,,,,,
162347.968811208,,,,,,,,,,,-75.0057525635,-0.6726989746,336.4552917480,,,,,,,,,,,,,,
162348030.100542,0.0144195557,-0.5712127686,-0.4661560059,,,,,,,,,,,,,,,,,,,,,,,,
162348054.947958,,,,,0.3542289208,0.2989608713,-0.1379219171,,,,,,,,,,,,,,,,,,,,
162348.069849042,,,,,,,,,,,-76.5193328857,-4.2043609619,337.9266662598,,,,,,,,,,,,,,
162348130.962417,-0.0073699951,-0.8581390381,-0.8341522217,,,,,,,,,,,,,,,,,,,,,,,,
162348152.329333,,,,,0.5750015131,-0.4234950776,0.7929066798,,,,,,,,,,,,,,,,,,,,
162348.170890708,,,,,,,,,,,-77.8647155762,-3.5316619873,337.9266662598,,,,,,,,,,,,,,
162348231.758583,-0.0645904541,-0.6102447510,-0.4696502686,,,,,,,,,,,,,,,,,,,,,,,,
162348249.706375,,,,,-0.2975669728,-0.0035646411,-0.2192114472,,,,,,,,,,,,,,,,,,,,
162348.271113333,,,,,,,,,,,-78.5374145508,-4.8770599365,337.9266662598,,,,,,,,,,,,,,
162348332.563167,-0.1503753662,-0.8881683350,-0.9184570312,,,,,,,,,,,,,,,,,,,,,,,,
162348347.087667,,,,,0.1898106814,-0.8556784519,0.3577392334,,,,,,,,,,,,,,,,,,,,
162348.372161917,,,,,,,,,,,-77.6965484619,-5.0452423096,339.0710754395,,,,,,,,,,,,,,
162348433.346625,-0.0875854492,-0.6959075928,-0.5967407227,,,,,,,,,,,,,,,,,,,,,,,,
162348444.464792,,,,,-0.2664274291,0.5224309795,-0.3763430115,,,,,,,,,,,,,,,,,,,,
162348.473204458,,,,,,,,,,,-75.6784515381,-4.0361938477,336.7822875977,,,,,,,,,,,,,,
162348541.845875,,,,,-0.1372750352,-1.1513263509,0.3666728073,,,,,,,,,,,,,,,,,,,,
162348534.138,-0.1296691895,-0.7305297852,-0.7239074707,,,,,,,,,,,,,,,,,,,,,,,,
1451923823999.87,,,,,,,,,,,,,,52.3927401099842,13.1245353631797,15.46875,0.529999971389771,29.72119140625,5.0,8.0,,,,,,,
162348.574252583,,,,,,,,,,,-79.2101135254,-4.2043609619,337.9266662598,,,,,,,,,,,,,,
162348634.948875,-0.1710510254,-0.7776794434,-0.6876983643,,,,,,,,,,,,,,,,,,,,,,,,
162348639.223167,,,,,-0.0638506187,0.2159432159,0.0276713090,,,,,,,,,,,,,,,,,,,,
162348.6753525,,,,,,,,,,,-77.0238494873,0.3363342285,339.0710754395,,,,,,,,,,,,,,
162348736.604417,,,,,0.5491203810,-0.6913651411,0.2906363624,,,,,,,,,,,,,,,,,,,,
162348735.758333,-0.2205352783,-0.7326202393,-0.9825286865,,,,,,,,,,,,,,,,,,,,,,,,
162348.776421083,,,,,,,,,,,-78.7055969238,-4.3725433350,338.7441101074,,,,,,,,,,,,,,
162348833.981458,,,,,-0.1103510092,0.7725300353,-0.1608858225,,,,,,,,,,,,,,,,,,,,
162348836.520542,-0.0569763184,-0.6769561768,-0.6003723145,,,,,,,,,,,,,,,,,,,,,,,,
162348.877488333,,,,,,,,,,,-76.5193328857,-3.8680114746,339.2345581055,,,,,,,,,,,,,,
162348931.362708,,,,,-0.0610907849,-0.3489958093,-0.0175230673,,,,,,,,,,,,,,,,,,,,
162348937.369625,-0.0266113281,-0.8027038574,-0.6254882812,,,,,,,,,,,,,,,,,,,,,,,,
162348.9785485,,,,,,,,,,,-77.0238494873,-3.0271453857,340.0520019531,,,,,,,,,,,,,,
162349028.73975,,,,,-0.1912613053,0.9124700959,-0.1402375356,,,,,,,,,,,,,,,,,,,,
162349038.168417,-0.1371154785,-0.7240142822,-0.6710052490,,,,,,,,,,,,,,,,,,,,,,,,
162349.07959625,,,,,,,,,,,-74.1648864746,-1.5135803223,340.8694458008,,,,,,,,,,,,,,
162349126.121,,,,,-0.6779385481,0.9185679358,-0.2625661119,,,,,,,,,,,,,,,,,,,,
162349138.866125,0.0598449707,-0.8099517822,-0.9599761963,,,,,,,,,,,,,,,,,,,,,,,,
162349.180516375,,,,,,,,,,,-71.8104400635,0.5045166016,341.5233764648,,,,,,,,,,,,,,
162349223.498042,,,,,-0.0757488235,0.0378073001,-0.0798919032,,,,,,,,,,,,,,,,,,,,
162349239.643375,0.0139465332,-0.6782226562,-0.6725006104,,,,,,,,,,,,,,,,,,,,,,,,
162349.281563917,,,,,,,,,,,-72.8194885254,0.8408660889,342.1773071289,,,,,,,,,,,,,,
162349320.879167,,,,,-0.3996478016,0.2174993010,-0.0341150936,,,,,,,,,,,,,,,,,,,,
162349340.56875,-0.0653839111,-0.7315826416,-0.6836395264,,,,,,,,,,,,,,,,,,,,,,,,
162349.382603458,,,,,,,,,,,-71.8104400635,3.5316467285,342.8312683105,,,,,,,,,,,,,,
162349418.25625,,,,,-0.0163422217,-0.3529633867,0.0625720351,,,,,,,,,,,,,,,,,,,,
162349441.29475,0.0075378418,-0.6124114990,-0.7825622559,,,,,,,,,,,,,,,,,,,,,,,,
162349.483661667,,,,,,,,,,,-75.0057525635,1.6817321777,343.9756774902,,,,,,,,,,,,,,
162349515.637375,,,,,-0.1036648770,0.0869348990,-0.0962455765,,,,,,,,,,,,,,,,,,,,
162349542.215167,-0.0607757568,-0.7214965820,-0.8074188232,,,,,,,,,,,,,,,,,,,,,,,,
162349.584705958,,,,,,,,,,,-73.4921875000,0.1681671143,343.4852294922,,,,,,,,,,,,,,
162349613.014375,,,,,0.4255443801,-0.2530154836,0.1840398777,,,,,,,,,,,,,,,,,,,,
162349643.031792,0.0106048584,-0.6635894775,-0.7298736572,,,,,,,,,,,,,,,,,,,,,,,,
162349.685746583,,,,,,,,,,,-75.8466339111,-2.8589782715,342.5042724609,,,,,,,,,,,,,,
162349710.395375,,,,,0.9117558361,-0.2152353477,0.2342969232,,,,,,,,,,,,,,,,,,,,
1451923824999.87,,,,,,,,,,,,,,52.3927401099842,13.1245353631797,10.8984375,0.0,31.202392578125,5.0,8.0,,,,,,,
162349743.83825,-0.1211090088,-0.7399749756,-0.5064086914,,,,,,,,,,,,,,,,,,,,,,,,
162349.786806583,,,,,,,,,,,-75.5102844238,-4.2043609619,341.8503417969,,,,,,,,,,,,,,
162349807.772333,,,,,-0.3287986619,0.0557000142,-0.1067155280,,,,,,,,,,,,,,,,,,,,
162349844.636292,-0.0823364258,-0.7477264404,-0.6489105225,,,,,,,,,,,,,,,,,,,,,,,,
162349.887861167,,,,,,,,,,,-74.1648864746,-4.5407104492,342.1773071289,,,,,,,,,,,,,,
162349905.153667,,,,,-0.2703257643,0.7974079546,-0.2367275903,,,,,,,,,,,,,,,,,,,,
162349945.430708,0.0087738037,-0.7558593750,-0.8215942383,,,,,,,,,,,,,,,,,,,,,,,,
162349.988904167,,,,,,,,,,,-70.6332244873,-4.3725433350,342.9947509766,,,,,,,,,,,,,,
162350002.530583,,,,,0.4454951850,0.9861709485,0.1455012735,,,,,,,,,,,,,,,,,,,,
162350046.251875,-0.0738830566,-0.7339324951,-0.5249786377,,,,,,,,,,,,,,,,,,,,,,,,
162350.089949542,,,,,,,,,,,-66.5970458984,-5.3815917969,344.3026428223,,,,,,,,,,,,,,
162350099.91175,,,,,0.1367123093,0.6690340027,-0.1718862757,,,,,,,,,,,,,,,,,,,,
162350147.0885,0.0621795654,-0.7478179932,-0.6809844971,,,,,,,,,,,,,,,,,,,,,,,,
162350.190992458,,,,,,,,,,,-65.9243469238,-5.0452423096,343.3217163086,,,,,,,,,,,,,,
162350197.288708,,,,,-0.2701995305,-0.1979602207,-0.3636589079,,,,,,,,,,,,,,,,,,,,
162350247.859792,0.0801391602,-0.7912902832,-0.6796722412,,,,,,,,,,,,,,,,,,,,,,,,
162350.292033917,,,,,,,,,,,-66.0925140381,-2.8589782715,343.8121948242,,,,,,,,,,,,,,
162350294.669792,,,,,-0.2870291107,0.0219926506,0.0655707545,,,,,,,,,,,,,,,,,,,,
162350348.682708,0.1335144043,-0.5904388428,-0.8262329102,,,,,,,,,,,,,,,,,,,,,,,,
162350.393102833,,,,,,,,,,,-67.2697448730,-2.6907958984,343.3217163086,,,,,,,,,,,,,,
162350392.046708,,,,,0.2517582052,-0.6919347913,0.1955226293,,,,,,,,,,,,,,,,,,,,
162350449.465417,-0.1202087402,-0.7354125977,-0.5630798340,,,,,,,,,,,,,,,,,,,,,,,,
162350489.427875,,,,,0.0993383055,-0.6956312589,-0.4051347124,,,,,,,,,,,,,,,,,,,,
162350.494149167,,,,,,,,,,,-70.6332244873,-2.0180969238,340.7059326172,,,,,,,,,,,,,,
162350550.272625,0.0488281250,-0.6592559814,-0.6329650879,,,,,,,,,,,,,,,,,,,,,,,,
162350.595196042,,,,,,,,,,,-68.9514770508,-3.0271453857,339.3980712891,,,,,,,,,,,,,,
162350586.804708,,,,,-0.3126953257,0.2559857071,-0.5262877694,,,,,,,,,,,,,,,,,,,,
162350651.0605,0.1430664062,-0.7319030762,-0.5620574951,,,,,,,,,,,,,,,,,,,,,,,,
162350684.185833,,,,,-0.6618218962,-0.4189120437,0.2236418820,,,,,,,,,,,,,,,,,,,,
162350.696328583,,,,,,,,,,,-70.2968750000,-1.0090484619,339.3980712891,,,,,,,,,,,,,,
162350751.768542,0.1037902832,-0.7264556885,-0.8776550293,,,,,,,,,,,,,,,,,,,,,,,,
162350781.56275,,,,,-0.2786904870,0.7072860507,0.2466713012,,,,,,,,,,,,,,,,,,,,
162350.79681575,,,,,,,,,,,-72.3149719238,-0.3363494873,340.7059326172,,,,,,,,,,,,,,
1451923825999.87,,,,,,,,,,,,,,52.3927401099842,13.1245353631797,7.3828125,0.0,29.1998291015625,5.0,6.0,,,,,,,
162350852.705708,0.0257873535,-0.6931152344,-0.6642456055,,,,,,,,,,,,,,,,,,,,,,,,
162350878.943833,,,,,0.7761018670,-0.6975913454,0.5149980969,,,,,,,,,,,,,,,,,,,,
162350.897300792,,,,,,,,,,,-74.1648864746,-2.5226287842,340.5424499512,,,,,,,,,,,,,,
162350953.550083,-0.1616210938,-0.7237701416,-0.6153259277,,,,,,,,,,,,,,,,,,,,,,,,
162350976.320667,,,,,0.1801300909,0.4539107741,0.0192141746,,,,,,,,,,,,,,,,,,,,
162350.998360458,,,,,,,,,,,-73.4921875000,-5.8861083984,340.2154846191,,,,,,,,,,,,,,
162351054.411333,-0.1622772217,-0.7053527832,-0.5708923340,,,,,,,,,,,,,,,,,,,,,,,,
162351073.701792,,,,,0.1431534307,0.4659677033,0.1979088217,,,,,,,,,,,,,,,,,,,,
162351.099403667,,,,,,,,,,,-71.1377410889,-7.5678558350,339.2345581055,,,,,,,,,,,,,,
162351155.121958,0.0054626465,-0.8289947510,-0.6624908447,,,,,,,,,,,,,,,,,,,,,,,,
162351171.078625,,,,,-0.1893699283,0.9162062446,-0.2005235132,,,,,,,,,,,,,,,,,,,,
162351.200445125,,,,,,,,,,,-68.4469604492,-8.2405548096,339.2345581055,,,,,,,,,,,,,,
162351255.943792,0.0478363037,-0.8364257812,-0.7810211182,,,,,,,,,,,,,,,,,,,,,,,,
162351268.459667,,,,,-0.3040400522,-0.4119076637,-0.2099100908,,,,,,,,,,,,,,,,,,,,
162351.301472875,,,,,,,,,,,-73.8285369873,-6.8951568604,339.8884887695,,,,,,,,,,,,,,
162351356.760083,-0.3368072510,-0.8229064941,-0.4772491455,,,,,,,,,,,,,,,,,,,,,,,,
162351365.8365,,,,,0.4351187105,-0.4785018710,-0.2794231226,,,,,,,,,,,,,,,,,,,,
162351.402535208,,,,,,,,,,,-76.3511505127,-8.0723724365,340.3789672852,,,,,,,,,,,,,,
162351463.217458,,,,,0.5557159657,0.2373651511,0.2650327317,,,,,,,,,,,,,,,,,,,,
162351457.57425,-0.1675109863,-0.7123413086,-0.4259948730,,,,,,,,,,,,,,,,,,,,,,,,
162351.502902292,,,,,,,,,,,-77.5283660889,-10.5949859619,339.2345581055,,,,,,,,,,,,,,
162351558.38025,-0.0648651123,-0.7522888184,-0.6898956299,,,,,,,,,,,,,,,,,,,,,,,,
162351560.59425,,,,,-0.4156129197,0.0543876084,-0.0494596951,,,,,,,,,,,,,,,,,,,,
162351.603983583,,,,,,,,,,,-75.8466339111,-11.2676849365,338.2536621094,,,,,,,,,,,,,,
162351657.975375,,,,,0.1967607329,-0.0729871255,-0.2045110643,,,,,,,,,,,,,,,,,,,,
162351659.196792,-0.0507202148,-0.8211822510,-0.5131835938,,,,,,,,,,,,,,,,,,,,,,,,
162351.70502925,,,,,,,,,,,-75.6784515381,-10.4268188477,340.0520019531,,,,,,,,,,,,,,
162351755.352167,,,,,0.5523036574,0.1430269306,-0.2242914270,,,,,,,,,,,,,,,,,,,,
162351760.010292,-0.0510101318,-0.8100738525,-0.4101867676,,,,,,,,,,,,,,,,,,,,,,,,
1451923826999.87,,,,,,,,,,,,,,52.3927401099842,13.1245353631797,7.3828125,0.0,30.2264404296875,5.0,6.0,,,,,,,
162351.805520875,,,,,,,,,,,-74.5012359619,-12.9494323730,338.5806274414,,,,,,,,,,,,,,
162351852.733208,,,,,-0.2587431441,0.2079561295,-0.1141590633,,,,,,,,,,,,,,,,,,,,
162351860.825542,0.0277862549,-0.8085174561,-0.5688629150,,,,,,,,,,,,,,,,,,,,,,,,
162351.905855917,,,,,,,,,,,-75.5102844238,-10.5949859619,338.9075927734,,,,,,,,,,,,,,
162351950.110083,,,,,-0.6940618580,-0.0851516464,-0.2558504186,,,,,,,,,,,,,,,,,,,,
162351961.658667,0.0119171143,-0.7579345703,-0.7345428467,,,,,,,,,,,,,,,,,,,,,,,,
162352.006894875,,,,,,,,,,,-76.6875000000,-9.7541198730,338.4171142578,,,,,,,,,,,,,,
162352047.491125,,,,,-0.1106647296,-0.0490058925,-0.1931819770,,,,,,,,,,,,,,,,,,,,
162352062.46525,-0.0134582520,-0.7861022949,-0.7010498047,,,,,,,,,,,,,,,,,,,,,,,,
162352.107920167,,,,,,,,,,,-76.6875000000,-9.4177703857,339.0710754395,,,,,,,,,,,,,,
162352144.867917,,,,,-0.2240482804,-0.1311098173,-0.0613445841,,,,,,,,,,,,,,,,,,,,
162352163.247958,-0.0249786377,-0.7698669434,-0.6841583252,,,,,,,,,,,,,,,,,,,,,,,,
162352.208945875,,,,,,,,,,,-80.3873291016,-10.0904693604,338.7441101074,,,,,,,,,,,,,,
162352242.249,,,,,-0.3122529747,-0.3383950965,-0.2783746361,,,,,,,,,,,,,,,,,,,,
162352264.061292,-0.0620727539,-0.7760009766,-0.6190643311,,,,,,,,,,,,,,,,,,,,,,,,
162352.309878125,,,,,,,,,,,-80.7236785889,-7.7360229492,341.6868591309,,,,,,,,,,,,,,
162352339.625833,,,,,-0.5221486844,-0.2584667080,-0.2333357884,,,,,,,,,,,,,,,,,,,,
162352364.874417,-0.0272216797,-0.7956848145,-0.6752777100,,,,,,,,,,,,,,,,,,,,,,,,
162352.410901583,,,,,,,,,,,-81.0600280762,-6.3906250000,338.7441101074,,,,,,,,,,,,,,
162352437.006917,,,,,-0.1461015500,0.0704656445,-0.0924508383,,,,,,,,,,,,,,,,,,,,
162352465.688208,-0.0414276123,-0.7558593750,-0.7059783936,,,,,,,,,,,,,,,,,,,,,,,,
162352.511940167,,,,,,,,,,,-81.0600280762,-4.7088928223,340.0520019531,,,,,,,,,,,,,,
162352534.38375,,,,,0.0756707929,0.0364075426,0.0681074154,,,,,,,,,,,,,,,,,,,,
162352566.494083,-0.0069732666,-0.7264099121,-0.7297058105,,,,,,,,,,,,,,,,,,,,,,,,
162352.61301425,,,,,,,,,,,-81.9009094238,-6.2224578857,339.5615234375,,,,,,,,,,,,,,
162352631.764833,,,,,-0.1627428447,0.1124021759,-0.1537884982,,,,,,,,,,,,,,,,,,,,
162352667.296083,-0.0278625488,-0.7429351807,-0.7051696777,,,,,,,,,,,,,,,,,,,,,,,,
162352.7140735,,,,,,,,,,,-81.0600280762,-6.0542907715,341.0328979492,,,,,,,,,,,,,,
162352729.141875,,,,,0.0199478755,0.0471134502,-0.1383791818,,,,,,,,,,,,,,,,,,,,
162352768.110167,-0.0111083984,-0.7308807373,-0.6801757812,,,,,,,,,,,,,,,,,,,,,,,,
1451923827999.87,,,,,,,,,,,,,,52.3927401099842,13.1245353631797,7.3828125,0.0,31.1983642578125,5.0,8.0,,,,,,,
162352.81511425,,,,,,,,,,,-82.0690765381,-6.7269744873,340.0520019531,,,,,,,,,,,,,,
162352826.522917,,,,,-0.0208152671,0.2373169479,-0.0257636867,,,,,,,,,,,,,,,,,,,,
162352869.032292,0.0008087158,-0.7297668457,-0.7154541016,,,,,,,,,,,,,,,,,,,,,,,,
162352.916158917,,,,,,,,,,,-81.0600280762,-5.7179412842,340.7059326172,,,,,,,,,,,,,,
162352923.899583,,,,,0.0755834412,0.3078425136,-0.0901362850,,,,,,,,,,,,,,,,,,,,
162352969.743333,0.0338897705,-0.7307434082,-0.7478637695,,,,,,,,,,,,,,,,,,,,,,,,
162353.017184083,,,,,,,,,,,-80.2191619873,-6.8951568604,340.8694458008,,,,,,,,,,,,,,
162353021.280833,,,,,0.0162231784,-0.2782175096,-0.0144124952,,,,,,,,,,,,,,,,,,,,
162353070.565417,0.0143585205,-0.7247161865,-0.6250457764,,,,,,,,,,,,,,,,,,,,,,,,
162353.117421458,,,,,,,,,,,-81.5645599365,-6.8951568604,341.1964111328,,,,,,,,,,,,,,
162353118.6575,,,,,-0.1797167683,-0.0250499595,-0.1064747783,,,,,,,,,,,,,,,,,,,,
162353171.4795,0.0209045410,-0.7222137451,-0.6824035645,,,,,,,,,,,,,,,,,,,,,,,,
162353.21801075,,,,,,,,,,,-80.5555114746,-5.2134094238,338.5806274414,,,,,,,,,,,,,,
162353216.03875,,,,,-0.0866864261,0.0016402409,-0.0833883674,,,,,,,,,,,,,,,,,,,,
162353272.335833,0.0137023926,-0.7249908447,-0.6845703125,,,,,,,,,,,,,,,,,,,,,,,,
162353.319054708,,,,,,,,,,,-81.7327270508,-5.7179412842,340.7059326172,,,,,,,,,,,,,,
162353313.415625,,,,,0.0104917894,0.1270413061,-0.0472790988,,,,,,,,,,,,,,,,,,,,
162353373.122208,0.0019378662,-0.7674102783,-0.6207275391,,,,,,,,,,,,,,,,,,,,,,,,
162353410.796708,,,,,-0.3620122754,0.1338102627,0.0164383618,,,,,,,,,,,,,,,,,,,,
162353.420099792,,,,,,,,,,,-81.0600280762,-6.7269744873,340.7059326172,,,,,,,,,,,,,,
162353473.952583,0.0249176025,-0.7235107422,-0.6766967773,,,,,,,,,,,,,,,,,,,,,,,,
162353.52068675,,,,,,,,,,,-80.7236785889,-7.3996734619,340.3789672852,,,,,,,,,,,,,,
162353508.173583,,,,,0.0984996761,0.1230849140,0.0183707515,,,,,,,,,,,,,,,,,,,,
1451923828999.87,,,,,,,,,,,,,,52.3927398166176,13.1245428230736,7.3828125,0.439999997615814,31.32568359375,5.0,8.0,,,,,,,
162353574.733083,0.0276031494,-0.7210235596,-0.7094268799,,,,,,,,,,,,,,,,,,,,,,,,
162353605.554708,,,,,0.1027058727,0.0431541286,-0.0372405794,,,,,,,,,,,,,,,,,,,,
162353.62172525,,,,,,,,,,,-81.2282104492,-6.8951568604,340.5424499512,,,,,,,,,,,,,,
162353675.58,0.0246734619,-0.7531433105,-0.6343688965,,,,,,,,,,,,,,,,,,,,,,,,
162353702.931583,,,,,-0.1245126347,-0.0220688170,-0.0689873238,,,,,,,,,,,,,,,,,,,,
162353.722767917,,,,,,,,,,,-80.3873291016,-7.3996734619,340.0520019531,,,,,,,,,,,,,,
162353776.395125,0.0173797607,-0.7331390381,-0.6708374023,,,,,,,,,,,,,,,,,,,,,,,,
162353800.312542,,,,,-0.0051926315,0.2216109554,-0.0353209729,,,,,,,,,,,,,,,,,,,,
162353.823805375,,,,,,,,,,,-80.8918609619,-5.5497589111,338.9075927734,,,,,,,,,,,,,,
162353877.217583,0.0203704834,-0.7663421631,-0.7456970215,,,,,,,,,,,,,,,,,,,,,,,,
162353897.689625,,,,,0.0682807872,0.0325510191,-0.0819483962,,,,,,,,,,,,,,,,,,,,
162353.924844792,,,,,,,,,,,-80.0509796143,-6.3906250000,340.7059326172,,,,,,,,,,,,,,
162353977.927542,0.0314178467,-0.7601165771,-0.7681732178,,,,,,,,,,,,,,,,,,,,,,,,
162353995.070625,,,,,0.3461424985,0.0998951725,-0.0564166708,,,,,,,,,,,,,,,,,,,,
162354.025889167,,,,,,,,,,,-80.8918609619,-6.5588073730,340.2154846191,,,,,,,,,,,,,,
162354078.850708,0.0249481201,-0.7268066406,-0.7151489258,,,,,,,,,,,,,,,,,,,,,,,,
162354092.447708,,,,,0.1880375488,0.0571543665,-0.0235681767,,,,,,,,,,,,,,,,,,,,
162354.126931042,,,,,,,,,,,-80.5555114746,-7.5678558350,340.5424499512,,,,,,,,,,,,,,
162354179.692625,0.0427398682,-0.7294006348,-0.6913909912,,,,,,,,,,,,,,,,,,,,,,,,
162354189.828875,,,,,0.3357263428,0.2988934934,0.0004705806,,,,,,,,,,,,,,,,,,,,
162354.227976792,,,,,,,,,,,-79.5464630127,-7.9042053223,340.2154846191,,,,,,,,,,,,,,
162354280.53,0.0289154053,-0.7372131348,-0.6145935059,,,,,,,,,,,,,,,,,,,,,,,,
162354287.205792,,,,,0.1428964357,0.1479620344,-0.0374347239,,,,,,,,,,,,,,,,,,,,
162354.328607208,,,,,,,,,,,-79.3782958984,-7.7360229492,340.0520019531,,,,,,,,,,,,,,
162354384.586833,,,,,-0.0773656286,-0.0528208707,-0.0728334611,,,,,,,,,,,,,,,,,,,,
162354381.37575,0.0421295166,-0.7500610352,-0.7040557861,,,,,,,,,,,,,,,,,,,,,,,,
162354.42964775,,,,,,,,,,,-80.0509796143,-7.3996734619,338.7441101074,,,,,,,,,,,,,,
162354482.179042,0.0211639404,-0.7606964111,-0.6916046143,,,,,,,,,,,,,,,,,,,,,,,,
162354481.963958,,,,,-0.0465363432,-0.0385886716,-0.0269197649,,,,,,,,,,,,,,,,,,,,
162354.53068675,,,,,,,,,,,-80.2191619873,-8.5769042969,341.1964111328,,,,,,,,,,,,,,
162354579.345125,,,,,0.3707999081,0.1908650269,-0.0210666695,,,,,,,,,,,,,,,,,,,,
162354582.92325,0.0334014893,-0.7735137939,-0.6387023926,,,,,,,,,,,,,,,,,,,,,,,,
162354.631724792,,,,,,,,,,,-81.0600280762,-9.4177703857,339.0710754395,,,,,,,,,,,,,,
162354676.722125,,,,,-0.0016490293,0.0317547339,0.0177528981,,,,,,,,,,,,,,,,,,,,
162354683.768917,0.0182189941,-0.7618865967,-0.6114196777,,,,,,,,,,,,,,,,,,,,,,,,
1451923829999.87,,,,,,,,,,,,,,52.3927493719872,13.124549360958,7.3828125,0.310000002384186,31.6719360351562,5.0,8.0,,,,,,,
162354.732781375,,,,,,,,,,,-80.7236785889,-8.7450714111,339.7250366211,,,,,,,,,,,,,,
162354774.103375,,,,,0.0565676721,0.1091576468,-0.0251112122,,,,,,,,,,,,,,,,,,,,
162354784.673167,0.0248107910,-0.7742919922,-0.6520080566,,,,,,,,,,,,,,,,,,,,,,,,
162354.833821458,,,,,,,,,,,-81.0600280762,-8.0723724365,339.3980712891,,,,,,,,,,,,,,
162354871.48025,,,,,-0.0338373259,0.1776043489,-0.0150758886,,,,,,,,,,,,,,,,,,,,
162354885.394208,0.0486907959,-0.7428283691,-0.6385345459,,,,,,,,,,,,,,,,,,,,,,,,
162354.934788875,,,,,,,,,,,-79.7146453857,-8.7450714111,339.7250366211,,,,,,,,,,,,,,
162354968.861625,,,,,-0.0780250273,0.0623248937,-0.0172263912,,,,,,,,,,,,,,,,,,,,
162354986.274958,0.0181579590,-0.7529907227,-0.6450653076,,,,,,,,,,,,,,,,,,,,,,,,
162355.035831792,,,,,,,,,,,-80.3873291016,-8.4087219238,340.3789672852,,,,,,,,,,,,,,
162355066.23875,,,,,-0.0043422842,0.1697799816,-0.0329867122,,,,,,,,,,,,,,,,,,,,
162355087.14075,0.0337524414,-0.7604980469,-0.6727905273,,,,,,,,,,,,,,,,,,,,,,,,
162355.136877292,,,,,,,,,,,-80.2191619873,-9.5859375000,340.2154846191,,,,,,,,,,,,,,
162355163.62,,,,,-0.0094046871,0.0758849110,-0.0649113558,,,,,,,,,,,,,,,,,,,,
162355187.964167,0.0372772217,-0.7613067627,-0.6697387695,,,,,,,,,,,,,,,,,,,,,,,,
162355.237915917,,,,,,,,,,,-80.8918609619,-8.9132537842,339.5615234375,,,,,,,,,,,,,,
162355260.997083,,,,,-0.0237705769,-0.0227079757,-0.0376871915,,,,,,,,,,,,,,,,,,,,
162355288.795625,0.0303649902,-0.7462921143,-0.6732330322,,,,,,,,,,,,,,,,,,,,,,,,
162355.33895475,,,,,,,,,,,-81.7327270508,-8.4087219238,341.3598937988,,,,,,,,,,,,,,
162355358.378417,,,,,-0.0838264574,-0.0092736595,-0.0278619913,,,,,,,,,,,,,,,,,,,,
162355389.61625,0.0509033203,-0.7485961914,-0.6772155762,,,,,,,,,,,,,,,,,,,,,,,,
